Parmotrema latissimum
Stereocaulon delisei
Parmotrema hypotropum
Acarospora lavicola
Micarea pycnidiophora
Aspicilia desertorum
Xanthoparmelia constrictans
Rimularia intercedens
Physciella nigricans
Megalaria grossa
Ramalina subfenestrata
Rhizocarpon effiguratum
Pyxine physciaeformis
Xanthoparmelia subramigera
Bilimbia lobulata
Umbilicaria subglabra
Lecanora valesiaca
Glaucomaria bicincta
Petractis clausa
Zwackhia viridis
Delpinoina lusitanica
Sporisorium tricholaenae
Orbilia gambelii
Lactarius fulvissimus
Pholiota limonella
Tricholoma ustaloides
Hapalopilus rutilans
Hypomyces aurantius
Gyrodon lividus
Puccinia phragmitis
Candida santamariae
Nannizziopsis draconii
Hyphodermella rosae
Aspergillus fumigatus
Readeriella eucalypti
Campylocarpon fasciculare
Scedosporium minutisporum
Inonotus rickii
Ramaria formosa
Cladosporium uredinicola
Acremonium murorum
Parmotrema clavuliferum
Ramaria botrytis
Diaporthe viticola
Aphanoascus verrucosus
Neonectria coccinea
Puccinia pelargonii-zonalis
Amphinema byssoides
Resupinatus urceolatus
Xylodon raduloides
Rigidoporus undatus
Inocybe pusio
Neolentinus cyathiformis
Fuscoporia ferrea
Pleurotus pulmonarius
Bovista pusilla
Scutellinia scutellata
Kurtia macedonica
Rhizopogon obtextus
Skeletocutis kuehneri
Nemania serpens
Anthracoidea arenaria
Ejnerjensenia myriocarpa
Trichaptum fuscoviolaceum
Podofomes mollis
Scytinostroma portentosum
Coleosporium carpesii
Puccinia andryalae
Cylindrobasidium laeve
Lachnum fasciculare
Rubroboletus pulchrotinctus
Gymnopus ocior
Hypoxylon rubiginosum
Golovinomyces asperifolii
Olotia codinae
Sarcodon leucopus
Phragmidium sanguisorbae
Anthracocystis penniseti
Fuscopostia leucomallella
Mytilinidion mytilinellum
Macrocystidia cucumis
Cistella grevillei
Biscogniauxia nummularia
Tubulicium vermiferum
Typhula micans
Golovinomyces orontii
Propolis farinosa
Gyromitra tasmanica
Perenniporia rosmarini
Puccinia cruciferarum
Trechispora nivea
Russula odorata
Roridomyces roridus
Stereum ochraceoflavum
Pholiota lenta
Agaricus arvensis
Amanita subnudipes
Pilobolus crystallinus
Cortinarius armillatus
Craterellus undulatus
Cetrelia olivetorum
Hydnoporia tabacina
Inocutis dryophila
Ischnoderma benzoinum
Protoblastenia incrustans
Lecanora glabrata
Xanthoriicola physciae
Chaenotheca trichialis
Nectriopsis rubefaciens
Chaenotheca hispidula
Fuscidea cyathoides
Placynthiella icmalea
Gyalecta ulmi
Psoroglaena stigonemoides
Rhizocarpon postumum
Cliostomum corrugatum
Bacidina delicata
Calicium glaucellum
Taeniolella delicata
Acremonium spegazzinii
Rhizocarpon richardii
Chaenotheca brunneola
Taeniolella phaeophysciae
Micarea elachista
Unguiculariopsis lettaui
Monodictys epilepraria
Verrucaria cinereorufa
Thelidium decipiens
Nectriopsis hirta
Rhymbocarpus aggregatus
Spirographa pyramidalis
Microcalicium disseminatum
Bryostigma apotheciorum
Rinodina dubyana
Lecanora subrugosa
Athelia arachnoidea
Lichenoconium erodens
Cladonia scabriuscula
Cladonia pertricosa
Arthonia didyma
Lecanora circumborealis
Naetrocymbe punctiformis
Phaeocalicium populneum
Megalaria laureri
Vouauxiomyces truncatus
Gyalecta jenensis
Enterographa zonata
Acarospora fuscata
Psilolechia lucida
Gallowayiopsis glebulosa
Pertusaria coronata
Lecania cuprea
Mycobilimbia sphaeroides
Verrucaria geophila
Enterographa hutchinsiae
Bacidina arnoldiana
Agonimia gelatinosa
Lichenostigma elongatum
Muellerella erratica
Vouauxiella verrucosa
Arctomia fascicularis
Lecanora quercicola
Collema marginale
Staurothele immersa
Dibaeis baeomyces
Lecania viridulo-granulosa
Polyozosia semipallida
Placynthium subradiatum
Botryolepraria lesdainii
Unguiculariopsis thallophila
Cercidospora anomala
Petractis hypoleuca
Arthonia subfuscicola
Rinodina roboris
Phaeographis inusta
Hymenelia epulotica
Acarospora glaucocarpa
Lecania rabenhorstii
Pyrenochaeta xanthoriae
Catillaria mediterranea
Erythricium aurantiacum
Lichenostigma alpinum
Pronectria oligospora
Candelariella reflexa
Lepra corallina
Cercidospora crozalsiana
Scytinium schraderi
Sclerococcum parellarium
Briancoppinsia cytospora
Porpidia flavocruenta
Cladophialophora parmeliae
Lecidella pulveracea
Fuscidea kochiana
Muellerella hospitans
Ramalina baltica
Scytinium massiliense
Segestria byssophila
Naetrocymbe saxicola
Acremonium subeffusum
Melaspileella proximella
Chrysothrix flavovirens
Pyrenula nitidans
Verrucaria hochstetteri
Dendrographa latebrarum
Polyblastia nidulans
Lepraria membranacea
Arthonia vinosa
Stigmidium microspilum
Refractohilum pluriseptatum
Capronia hypotrachynae
Umbilicaria deusta
Fuscidea lightfootii
Jamesiella anastomosans
Brianaria sylvicola
Lecanora saligna
Amandinea pelidna
Lecanora epanora
Pertusaria oculata
Xanthoria mediterranea
Gyalecta derivata
Bryostigma phaeophysciae
Sarcogyne clavus
Heppia adglutinata
Vulpicida tubulosus
Pyrenula chlorospila
Lichenoconium xanthoriae
Haematomma ochroleucum
Lecidea contigua
Lecidella parasema
Sclerococcum parasiticum
Sphinctrina leucopoda
Acolium sessile
Bacidia circumspecta
Parmelia pinnatifida
Micarea misella
Gyrographa gyrocarpa
Paranectria oropensis
Cladonia digitata
Segestria leptalea
Tephromela grumosa
Chalara lobariae
Polyblastidium hypoleucum
Lecanora praepostera
Agonimia octospora
Pseudosagedia chlorotica
Melanohalea olivacea
Psilolechia clavulifera
Lichenoconium lecanorae
Dichoporis ziziphi
Polysporina cyclocarpa
Brianaria bauschiana
Milospium graphideorum
Verrucaria canella
Chaenotheca ferruginea
Acarospora macrospora
Catillaria atomarioides
Carbonea vitellinaria
Sclerophora pallida
Carbonea supersparsa
Peltigera aphthosa
Verrucaria collematodes
Scytinium pulvinatum
Lecanographa amylacea
Lecidea meiospora
Collemopsidium caesium
Glaucomaria swartzii
Lempholemma botryosum
Pronectria pertusariicola
Porina lectissima
Rinodina guzzinii
Lecanora praesistens
Hymenelia coerulea
Bagliettoa steineri
Phaeophyscia ciliata
Micarea meridionalis
Trichonectria pertusariae
Pseudoechria curvicolla
Peltula rodriguesii
Phaeosphaerella sonchi
Usnea flavocardia
Mycoacia livida
Hypocopra annulata
Mycosphaerella canariensis
Micarea kemmleri
Coniochaeta hansenii
Skyttea pertusariicola
Diplodina sonchicola
Bacidia parathalassica
Gymnopilus suberis
Psilocybe liniformans
Phellorinia herculeana
Mycena dunicola
Coprinellus saccharinus
Lepista luscina
Hebeloma aanenii
Tricholoma fulvum
Leprocaulon quisquiliare
Cyathus stercoreus
Tricholoma ligusticum
Podosphaera fusca
Phylloporus pelletieri
Agaricus comtulus
Gymnosporangium cornutum
Phragmidium tuberculatum
Vitreoporus dichrous
Taphrina alni
Russula cistoadelpha
Cortinarius subcaninus
Geoglossum cookeanum
Atheniella adonis
Suillellus mendax
Lactifluus piperatus
Hortiboletus rubellus
Heterobasidion annosum
Diaporthe striiformis
Umbilicaria virginis
Protoparmelia nitens
Pertusaria laeviganda
Simocybe eucalyptina
Cerinomyces neuhoffii
Xanthoparmelia subverrucigera
Cortinarius psammocola
Letendraea helminthicola
Delastria rosea
Tulostoma obesum
Penicillium restrictum
Inocybe catalaunica
Trichoderma leguminosarum
Stephanospora caroticolor
Baorangia emileorum
Fusarium graminearum
Apiospora marii
Calonarius prasinus
Phlegmacium scaurocaninum
Mortierella alpina
Russula decipiens
Pachyphlodes conglomerata
Cystofilobasidium alribaticum
Lulworthia atlantica
Tulostoma giovanellae
Melanelixia epilosa
Geastrum parvistriatum
Debaryomyces delbrueckii
Phlegmacium subrugulosum
Morchella purpurascens
Cliomegalaria symmictoides
Gymnopus pubipes
Amanita huijsmanii
Cetrariella sorediella
Prosthecium pyriforme
Phyllosticta ampelicida
Xanthoparmelia transvaalensis
Rhizocarpon macrosporum
Helvella ephippium
Mucor circinelloides
Penicillium pancosmium
Aspergillus insuetus
Tulostoma lloydii
Russula lilacea
Collybiopsis cimrmanii
Russula meridionalis
Wickerhamomyces anomalus
Nidularia deformis
Volvariella taylorii
Wojnowiciella dactylidis
Agaricus iesu-et-marthae
Hebeloma hiemale
Pseudocercospora rhabdothamni
Sistotrema pistilliferum
Otidea daliensis
Ramaria praecox
Trichophyton mentagrophytes
Acaulospora cavernata
Hebeloma pseudofragilipes
Mycena dura
Cortinarius subbulliardioides
Cortinarius paezii
Calonarius lilacinovelatus
Mattirolomyces terfezioides
Fimetariella rabenhorstii
Cladosporium halotolerans
Entoloma graphitipes
Ramaria fumigata
Aspergillus ruber
Morchella semilibera
Schwanniomyces vanrijiae
Solicoccozyma aeria
Aspergillus carlsbadensis
Entoloma ortegae
Phaeopezia calongei
Lecanographa farinosa
Cortinarius hydrotelamonioides
Cortinarius denigratoides
Genea zamorana
Tomentella fuscocinerea
Agaricus jacobi
Entoloma byssisedum
Calonarius piceae
Delastria evae
Russula messapica
Helvella sublicia
Phlegmacium hemicaeruleum
Geopora semi-immersa
Aspergillus wentii
Penicillium dipodomyus
Fuscoporia wahlbergii
Conocybe tuxlaensis
Corticium lombardiae
Entoloma pallidostriatum
Penicillium novae-zeelandiae
Lichinella undulata
Bacidina assulata
Leptogium wilsonii
Parmotrema tinctorium
Cladonia subsquamosa
Celothelium ischnobelum
Hygrophorus meridionalis
Amanita inzengae
Suillus flavidus
Geastrum lageniforme
Aspropaxillus lepistoides
Volvariella bombycina
Russula laricinoaffinis
Amanita lactea
Protostropharia dorsipora
Entoloma hirtipes
Reddellomyces donkii
Epichloe clarkii
Sarocladium strictum
Pseudallescheria apiosperma
Calvitimela armeniaca
Tricispora nevadensis
Neofusicoccum protearum
Phaeoacremonium hispanicum
Dactylonectria novozelandica
Leptographium guttulatum
Boeremia exigua
Didymella pinodella
Pleotrichocladium opacum
Microdochium nivale
Dactylonectria alcacerensis
Eremiomyces magnisporus
Aspergillus tubingensis
Phaeosphaeria microscopica
Fulvoflamma eucalypti
Phaeoclavulina decurrens
Cladosporium allicinum
Yamadazyma triangularis
Neosetophoma cerealis
Microdochium bolleyi
Penicillium hirsutum
Thelonectria olida
Aureobasidium pullulans
Hebeloma vesterholtii
Cantharocybe gruberi
Neodevriesia imbrexigena
Candida atmosphaerica
Parastagonospora avenae
Keratinophyton saturnoideum
Hypochnicium cremicolor
Kondoa aeria
Phaeoclavulina abietina
Sporormiella similis
Delitschia intonsa
Neoschizothecium glutinans
Nigrosabulum globosum
Ramalina clementeana
Skyttea gregaria
Rinodina confinis
Parmeliella miradorensis
Cladonia crispata
Anisomeridium biforme
Rechingeria granitica
Olegblumia demissa
Lecidea flavigrana
Stenocybe septata
Calicium lenticulare
Placynthiella oligotropha
Mycocalicium victoriae
Opegrapha prosodea
Koerberia biformis
Lecanora livida
Lecidoma demissum
Lepra monogona
Xylographa lagoi
Lichenothelia rugosa
Praetumpfia obducens
Biatoropsis usnearum
Nectriopsis lecanodes
Lichenostigma gracile
Capronia normandinae
Lophotrichus ampullus
Magnohelicospora fuscospora
Rinodina obnascens
Rinodina santoriensis
Lecanora rubicunda
Coscinocladium occidentale
Phaeophyscia rubropulchra
Diplotomma cedricola
Lecanora meridionalis
Corticiruptor abeloneae
Lecanora subcarnea
Bacidia suffusa
Hypogymnia bryophila
Buellia schaereri
Roccella maderensis
Sphinctrina turbinata
Stereocaulon nanodes
Lecidea phaeops
Ramalina subdecipiens
Pyrenula nitidella
Lecania citrinella
Enchylium substellatum
Hydnum barbirussa
Normandina acroglypta
Scytinium apalachense
Rhizocarpon tavaresii
Fellhanera christiansenii
Hypotrachyna imbricatula
Letharia vulpina
Homostegia pelvetii
Arthonia sampaianae
Candelariella arctica
Cladonia dimorpha
Chaenothecopsis viridireagens
Phaeophyscia endococcina
Dermatocarpon leptophyllum
Fuscopannaria olivacea
Leptotrema leiospodium
Arthothelium taediosum
Ampullifera foliicola
Stigmidium tabacinae
Opegrapha sphaerophoricola
Polycoccum deformans
Lasiobolus intermedius
Sordaria arctica
Stereocaulon atlanticum
Mycoblastus affinis
Flavoplaca ora
Thallinocarpon nigritellum
Caloplaca schoeferi
Lecanora ochroidea
Physcia albinea
Caloplaca limitosa
Physcia crispa
Cladonia grayi
Koerberia orthospora
Caloplaca conglomerata
Porina semecarpi
Porina heterospora
Peltigera degenii
Helmutiopsis atrocinerea
Stereocaulon dactylophyllum
Phacopsis vulpina
Preussia typharum
Radulomyces molaris
Rhizocarpon inimicum
Chaenothecopsis debilis
Melanelia commixta
Peltula michoacanensis
Cercidospora trypetheliza
Lecania sampaiana
Polycoccum decolorans
Protoparmeliopsis achariana
Lecidea gypsicola
Buellia sanguinolenta
Chrysothrix chrysophthalma
Scutula effusa
Zwackhia circumducta
Thelomma mammosum
Pseudosagedia interjungens
Mischoblastia oxydata
Bryobilimbia sanguineoatra
Melampsora populnea
Cercidospora epicarphinea
Monodictys fuliginosa
Catillaria lobariicola
Otidea cantharella
Haematomma sorediatum
Lathagrium dichotomum
Leptogium juressianum
Roccella africana
Placynthium garovaglii
Toniniopsis bagliettoana
Rinodina lecanorina
Massalongia carnosa
Stagonospora gigantea
Schizothecium dakotense
Geastrum senoretiae
Gonohymenia lusitanica
Thelomma californicum
Calicium corynellum
Xanthocarpia ferrarii
Parmelia madeirensis
Polyozosia salina
Catapyrenium cinereum
Tremella cetrariicola
Buellia reagens
Lichenothelia renobalesiana
Rinodina lindingeri
Abrothallus cetrariae
Arthonia polymorpha
Phyllosticta concentrica
Scutula tuberculosa
Cantharellus ferruginascens
Puccinia majoricensis
Uromyces scutellatus
Brigantiaea leucoxantha
Hypotrachyna britannica
Cladonia pseudopityrea
Cladonia microphylla
Lepra ophthalmiza
Bilimbia microcarpa
Sphaerophorus fragilis
Cryptolechia carneolutea
Porpidia albocaerulescens
Micarea denigrata
Cortinarius erythrofuscus
Kimbropezia campestris
Lichenoconium usneae
Rhizocarpon tetrasporum
Scytinium callopismum
Lepra leucosora
Gyalolechia bracteata
Endocarpon loscosii
Miriquidica deusta
Thelidium incavatum
Peltigera monticola
Hypsotheca nigra
Lichenopeltella ramalinae
Usnea lapponica
Lepra mammosa
Leptogium quercicola
Ramalina krogiae
Aspicilia aquatica
Lecanactis abietina
Cladonia mitis
Sclerococcum lobariellum
Lepra multipunctoides
Aspicilia epiglypta
Cladonia borealis
Catapyrenium fingens
Arthrorhaphis citrinella
Hertelidea botryosa
Scytinium aragonii
Brodoa intestiniformis
Umbilicaria cinerascens
Lecidea exigua
Abrothallus lobariae
Ochrolechia upsaliensis
Hymenelia prevostii
Mycobilimbia olivacea
Peltigera leucophlebia
Arthopyrenia salicis
Peltigera lepidophora
Lecanora subintricata
Cladonia incrassata
Leptogium burnetiae
Bacidina phacodes
Caloplaca biatorinoides
Lecidea grisella
Helmutiopsis aspersa
Bilimbia tetramera
Corticifraga peltigerae
Calicium tigillare
Sclerococcum serusiauxii
Sarea difformis
Aspicilia candida
Thelotrema monosporum
Stigmidium degelii
Rinodina dalmatica
Chaenotheca xyloxena
Lecidea hypopta
Biatora vernalis
Arthopyrenia cinereopruinosa
Sclerococcum sphaerale
Lobothallia recedens
Mycoporum californicum
Alyxoria lichenoides
Cladonia prolifica
Aspiciliella cupreoglauca
Catillaria minuta
Swinscowia stigmatella
Scytinium turgidum
Umbilicaria microphylla
Strangospora moriformis
Ochrolechia balcanica
Palicella filamentosa
Xanthoparmelia vagans
Buellia subdisciformis
Dacampia hookeri
Blastenia coralliza
Calogaya biatorina
Lichenopuccinia poeltii
Cladonia phyllophora
Lichenochora thallina
Rinodina griseosoralifera
Nephroma resupinatum
Urceolaria actinostoma
Tephromela pertusarioides
Toniniopsis subincompta
Arctoparmelia centrifuga
Rinodina archaea
Opegrapha saxicola
Bellemerea alpina
Verrucaria margacea
Mycobilimbia parvilobulosa
Violella fucata
Xanthaptychia contortuplicata
Aspicilia lignicola
Buellia lactea
Phyllopsora rosei
Lecanora psarophana
Rinodina corticola
Parabagliettoa cyanea
Calicium hyperelloides
Arthrorhaphis aeruginosa
Cetraria crespoae
Didymocyrtis pseudeverniae
Lecanora intricata
Pertusaria conglobata
Skyttea nitschkei
Miriquidica complanata
Miriquidica subplumbea
Obryzum corniculatum
Caliciopsis beckhausii
Cetraria ericetorum
Abrothallus microspermus
Xanthoria rutilans
Peltigera malacea
Monodictys anaptychiae
Didymocyrtis peltigerae
Tryblidaria nivalis
Lichenopyrenis galligena
Lecidea berengeriana
Circinaria crespiana
Scytinium tenuissimum
Lecidella patavina
Ramboldia cinnabarina
Placynthium asperellum
Lecidea auriculata
Sagiolechia protuberans
Cliostomum griffithii
Glaucomaria subcarpinea
Mixtoconidium insidens
Tetramelas pulverulentus
Schaereria fuscocinerea
Farnoldia jurana
Lepra excludens
Placynthium lismorense
Lecanora cenisia
Aspicilia inornata
Psoroglaena dictyospora
Niesslia lobariae
Umbilicaria proboscidea
Phaeographis lyellii
Lecania sylvestris
Cladonia zopfii
Lambiella furvella
Verruculopsis lecideoides
Lecidea lactea
Menegazzia physodes
Lepraria caesioalba
Staurothele guestphalica
Diplotomma renobalesii
Merismatium deminutum
Lecidea lithophila
Abrothallus suecicus
Rhizocarpon alpicola
Xylopsora friesii
Buellia leptocline
Sphaerellothecium parietinarium
Scytinium subaridum
Stigmidium ramalinae
Kuettlingeria xerica
Rinodina interpolata
Agonimia allobata
Arthopyrenia cerasi
Micarea cinerea
Ramboldia insidiosa
Lepra aspergilla
Catapyrenium psoromoides
Straminella burgaziae
Thelidium pyrenophorum
Usnea substerilis
Melaspilea enteroleuca
Lecanora laxa
Blastenia xerothermica
Candelariella viae-lacteae
Xylographa parallela
Chaenotheca phaeocephala
Glaucomaria leptyrodes
Lepraria neglecta
Karsteniomyces llimonae
Calicium viride
Stigmidium mycobilimbiae
Lecanora flotoviana
Montanelia disjuncta
Rinodina anomala
Dermatocarpon intestiniforme
Lecanora viridiatra
Xenonectriella fissuriprodiens
Bellicidia incompta
Waynea adscendens
Lobothallia farinosa
Strigula mediterranea
Scytinium subtile
Placynthium filiforme
Sphaerellothecium parmeliae
Rinodinella controversa
Lecania fuscella
Glaucomaria lojkaeana
Lecanora albellula
Lambiella insularis
Sphaerellothecium araneosum
Tryblidaria fragosoi
Placidiopsis tenella
Rhizocarpon badioatrum
Peltigera extenuata
Pronectria echinulata
Scoliciosporum pruinosum
Dermatocarpon moulinsii
Topelia rosea
Endocarpon adscendens
Buellia iberica
Ramalina thrausta
Ramboldia elabens
Anema nodulosum
Caloplaca monacensis
Lecidea promiscens
Wahlenbergiella striatula
Buellia triseptata
Micarea stipitata
Lecidea nylanderi
Thyrea confusa
Kudratovia luridata
Lecanora sorediomarginata
Catapyrenium daedaleum
Callome multipartita
Protoparmeliopsis laatokkensis
Buellia saxorum
Thelidium zwackhii
Carbonea aggregantula
Polyozosia pruinosa
Agyrium rufum
Sclerococcum montagnei
Candelaria pacifica
Verrucaria pinguicula
Usnea glabrata
Scytinium imbricatum
Buellia subsquamosa
Lecidea laboriosa
Lichenostigma maureri
Lepra tuberculata
Talpapellis beschiana
Arthonia calcicola
Rhymbocarpus geographici
Sphaerellothecium cladoniae
Usnea subcornuta
Buellia violaceofusca
Clavascidium lacinulatum
Bacidia biatorina
Miriquidica nephaea
Agonimia globulifera
Scytinium magnussonii
Physciella poeltii
Xyloschistes platytropa
Ramalina carminae
Stigmidium tetrasporum
Arthopyrenia analepta
Blastenia monticola
Buellia almeriensis
Spirographa lichenicola
Lichenohendersonia uniseptata
Straminella conizaeoides
Lecanora glaucolutescens
Bibbya vermifera
Ainoa mooreana
Biatora fallax
Lithocia tristis
Anaptychia crinalis
Zwackhiomyces lecanorae
Verrucaria caerulea
Porina rosei
Lepra trachythallina
Tremella anaptychiae
Gowardia nigricans
Candelariella faginea
Acarospora laqueata
Caloplaca lecideina
Protoparmelia olivascens
Pisutiella grimmiae
Rhizocarpon jemtlandicum
Usnea pendulina
Physconia muscigena
Strangospora pinicola
Rusavskia sorediata
Caloplaca lithophila
Parabagliettoa dufourii
Calicium notarisii
Gallowayella fulva
Sphaerellothecium cinerascens
Fuscidea praeruptorum
Flavoplaca oasis
Pertusaria verrucosa
Epicladonia sandstedei
Lecanactis plocina
Rhizocarpon intermediellum
Lecidea obluridata
Staurothele areolata
Dacampia engeliana
Rufoplaca scotoplaca
Hypogymnia vittata
Peltigera kristinssonii
Bellemerea subcandida
Lichenostigma cosmopolites
Bryostigma molendoi
Catinaria montana
Verrucaria murina
Pertusaria amarescens
Arthonia fuscopurpurea
Arthonia epimela
Ochrolechia microstictoides
Polyozosia agardhiana
Phaeosporobolus usneae
Bryostigma muscigenum
Diploschistes cinereocaesius
Skyttea megalosporae
Pyrenocollema halodytes
Corticifraga fuckelii
Polyblastia plicata
Protocandelariella subdeflexa
Buellia regularis
Gyalecta leucaspis
Phaeophyscia endococcinea
Strangospora deplanata
Pyrenocollema pelvetiae
Lecania dubitans
Lecidea parasema
Enterographa elaborata
Cladonia amaurocraea
Tremella ramalinae
Bacidia herbarum
Placolecis opaca
Scytinium parvum
Acarospora veronensis
Calicium denigratum
Pyrenopsis foederata
Caloplaca virescens
Intralichen lichenicola
Lecanora ramulicola
Melaspilea urceolata
Acarospora badiofusca
Tremella coppinsii
Roccella vincentina
Kiliasia athallina
Cliostomum flavidulum
Phacographa glaucomaria
Verrucaria obtecta
Polycoccum crassum
Muellerella ventosicola
Bacidia friesiana
Nectria lecanodes
Blastenia subathallina
Polyozosia reuteri
Lecanora fusca
Epicladonia stenospora
Chaenothecopsis pusilla
Usnea scabrata
Polycoccum opulentum
Lecanora concolor
Arthonia clemens
Anisomeridium viridescens
Solorina bispora
Cladonia carneola
Catillaria aphana
Bachmanniomyces varius
Lobothallia melanaspis
Lecanoropsis anopta
Calicium quercinum
Bryostigma parietinarium
Acarospora sinopica
Ropalospora viridis
Umbilicaria pallens
Absconditella delutula
Xenonectriella subimperspicua
Micarea synotheoides
Rhizocarpon subgeminatum
Lecanora subaurea
Calicium trabinellum
Bacidia iberica
Chaenothecopsis nana
Arthothelium ruanum
Gyalectidium setiferum
Labrocarpon canariense
Peltigera lactucifolia
Lecania erysibe
Xenonectriella septemseptata
Pachyphiale fagicola
Aspicilia mauritii
Tremella hypogymniae
Physcia alnophila
Miriquidica garovaglii
Buellia scheideggeriana
Lecanora hypoptoides
Lecidella flavosorediata
Xylographa trunciseda
Pertusaria melanospora
Lichenodiplis pertusariicola
Polyblastia sepulta
Lecanora compallens
Melaspilea bagliettoana
Buellia ocellata
Didymocyrtis ramalinae
Leimonis erratica
Acarospora versicolor
Xanthoparmelia incrustata
Leptogium furfuraceum
Chaenothecopsis vainioana
Placynthium tantaleum
Micarea melaena
Hymenelia melanocarpa
Lecanora rhizinata
Cladonia cenotea
Pertusaria lactescens
Brianaria lutulata
Cecidonia umbonella
Phaeospora parasitica
Sarcogyne distinguenda
Cladonia ecmocyna
Abrothallus boomii
Abrothallus buellianus
Vouauxiomyces ramalinae
Orphniospora mosigii
Lecania lesdainii
Bulbothrix goebelii
Lichenomphalia umbellifera
Lempholemma cladodes
Lecanora mughicola
Melaspilea ochrothalamia
Buellia uberior
Pertusaria cinereocarneola
Porpidia zeoroides
Bacidia cornea
Bacidia absistens
Porocyphus coccodes
Verrucaria carbonella
Chaenotheca chlorella
Acolium karelicum
Staurothele rufa
Tingiopsidium sonomense
Lecidella anomaloides
Didymosphaeria pseudocarpa
Sclerococcum athallinum
Tylophoron hibernicum
Rinodina efflorescens
Tremella pertusariae
Polyozosia actophila
Merismatium nigritellum
Arthophacopsis parmeliarum
Lempholemma polyanthes
Vezdaea aestivalis
Pertusaria bryontha
Arthonia varia
Bryoria chalybeiformis
Pyrenodesmia albopruinosa
Sclerococcum mediterraneum
Psora opaca
Catapyrenium velebiticum
Caloplaca nubigena
Athallia pyracea
Leprocaulon nanum
Feltgeniomyces physciae
Xanthoria ulophyllodes
Farkasiella gelatinosa
Caloplaca chlorina
Scytinium fragile
Micarea botryoides
Abrothallus canariensis
Aspicilia grisea
Rinodina pityrea
Aspicilia pertusa
Thelidium auruntii
Rhymbocarpus pubescens
Microcalicium arenarium
Sphaerellothecium gowardii
Polyblastia cupularis
Placidiopsis custnani
Ramalina elegans
Lepra ocellata
Lopadium disciforme
Pycnora xanthococca
Rhymbocarpus boomii
Lecidea silacea
Dermatocarpon meiophyllizum
Reconditella physconiarum
Cercidospora macrospora
Stereocaulon paschale
Lecanora handelii
Bryostigma lapidicola
Parvoplaca tiroliensis
Catapyrenium adami-borosi
Protoparmelia ochrococca
Anema decipiens
Lecidea diducens
Chaenothecopsis savonica
Diplotomma glaucoatrum
Stigmidium acetabuli
Helmutiopsis alba
Intralichen baccisporus
Caloplaca aurea
Lecidea turgidula
Lepraria diffusa
Caloplaca cinnamomea
Abrothallus caerulescens
Rhymbocarpus neglectus
Diederimyces fuscideae
Stigmidium solorinarium
Lecanora argopholis
Acarospora maroccana
Rhytidhysteron hysterinum
Lepra slesvicensis
Catillaria picila
Phylliscum demangeonii
Bacidia effusa
Bellemerea diamarta
Didymocyrtis foliaceiphila
Usnea tortuosa
Catapyrenium pyrenaicum
Cetraria steppae
Diplotomma murorum
Verruculopsis beltraminiana
Snippocia nivea
Verrucaria crustulosa
Nephromopsis nivalis
Porina coralloidea
Sphaerellothecium cladoniicola
Enchylium limosum
Arthonia pelvetii
Usnea quasirigida
Adelolecia kolaensis
Flavoplaca austrocitrina
Gyalecta lumbrispora
Lecidea fuliginosa
Felipes leucopellaeus
Circinaria cupreogrisea
Metacapnodium ericophilum
Enchylium coccophorum
Staurothele fissa
Alyxoria mougeotii
Buellia geophila
Lecanora frustulosa
Arthrorhaphis grisea
Arthrorhaphis alpina
Bryoria smithii
Porpidia superba
Libertiella malmedyensis
Protoparmelia memnonia
Acarospora ferruginea
Lichenoconium pyxidatae
Lepra dactylina
Lichenodiplis lichenicola
Ptychographa xylographoides
Rhacodiopsis rupestris
Llimonaea occulta
Amandinea crassiuscula
Arthopyrenia platypyrenia
Sphaerellothecium reticulatum
Rinodina poeltiana
Acarospora complanata
Acarospora sulphurata
Arthonia urceolata
Intralichen christiansenii
Endococcus rugulosus
Dacampia rufescentis
Oxneriaria supertegens
Didymellopsis pulposi
Chaenothecopsis subparoica
Arthonia aspiciliae
Scoliciosporum sarothamni
Lecanographa lyncea
Protothelenella corrosa
Lepraria rigidula
Lepraria elobata
Lichenohendersonia varians
Lichenostigma dipliociae
Lichenostigma epipolinum
Lichenochora mediterraneae
Lichenodiplis crespoae
Llimoniella scabridula
Lichenostigma rouxii
Lichenostigma semi-immersum
Lichenohendersonia squamarinae
Bryoria nadvornikiana
Cladonia pleurota
Bacidia caesiovirens
Cladonia straminea
Naetrocymbe fraxini
Aspicilia laevata
Aspicilia subdepressa
Marchantiana asserigena
Myriospora scabrida
Acarospora hospitans
Physconia subaquila
Acarospora gallica
Arthothelium spectabile
Bryoria positiva
Xylographa vitiligo
Trapeliopsis viridescens
Xanthoparmelia convoluta
Lepraria jackii
Lepraria eburnea
Lepraria nylanderiana
Biatoridium delitescens
Naetrocymbe nitescens
Sclerococcum tephromelarum
Lecidea paupercula
Eopyrenula leucoplaca
Skyttea elachistophora
Opegrapha parasitica
Lichenostigma subradians
Dacampia leptogiicola
Polycoccum microsticticum
Stigmidium pumilum
Stigmidium allogenum
Sarcopyrenia beckhausiana
Capronia triseptata
Lichenostigma radicans
Nimisiostella lichenicola
Weddellomyces xanthoparmeliae
Weddellomyces heterochrous
Thelidium minimum
Verrucaria fusconigrescens
Usnea chaetophora
Verrucaria praetermissa
Polycoccum pulvinatum
Usnea fragilescens
Usnea mutabilis
Verrucaria latericola
Gallowayiopsis obtegens
Flavoparmelia caperatula
